work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_usd_to_eur,salary_usd_to_gbp,salary_range,remote_ratio_percentage,company_size_category
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,,68000.0,60000.0,50K-80K,0.0,
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,,59500.0,52500.0,50K-80K,0.0,
2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,,187000.0,165000.0,200K+,1.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,,148750.0,131250.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,,123250.0,108750.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,148500,USD,148500,US,0,US,,126225.0,111375.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,,41045.65,36216.75,30K-50K,0.0,
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,,32836.35,28973.25,30K-50K,0.0,
2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,,204425.0,180375.0,200K+,0.0,
2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,,105145.0,92775.0,120K-200K,0.0,
2023,SE,FT,Analytics Engineer,152900,USD,152900,US,100,US,,129965.0,114675.0,120K-200K,1.0,
2023,SE,FT,Analytics Engineer,117100,USD,117100,US,100,US,,99535.0,87825.0,80K-120K,1.0,
2023,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,,147050.0,129750.0,120K-200K,1.0,
2023,SE,FT,Analytics Engineer,113000,USD,113000,US,100,US,,96050.0,84750.0,80K-120K,1.0,
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,,221000.0,195000.0,200K+,0.0,
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,,115600.0,102000.0,120K-200K,0.0,
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,,93500.0,82500.0,80K-120K,0.0,
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,,221000.0,195000.0,200K+,0.0,
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,,115600.0,102000.0,120K-200K,0.0,
2023,SE,FT,Research Scientist,130000,USD,130000,US,100,US,,110500.0,97500.0,120K-200K,1.0,
2023,SE,FT,Research Scientist,110000,USD,110000,US,100,US,,93500.0,82500.0,80K-120K,1.0,
2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,,174250.0,153750.0,200K+,1.0,
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,,156400.0,138000.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,149500,USD,149500,US,100,US,,127075.0,112125.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,127075,USD,127075,US,100,US,,108013.75,95306.25,120K-200K,1.0,
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,,165750.0,146250.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,,186604.75,164651.25,200K+,1.0,
2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,,124197.75,109586.25,120K-200K,1.0,
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,,144500.0,127500.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,,148750.0,131250.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,,123250.0,108750.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,,169150.0,149250.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,,137700.0,121500.0,120K-200K,0.0,
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,,188870.0,166650.0,200K+,0.0,
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,,115600.0,102000.0,120K-200K,0.0,
2023,EX,FT,Analytics Engineer,221000,USD,221000,US,100,US,,187850.0,165750.0,200K+,1.0,
2023,EX,FT,Analytics Engineer,153000,USD,153000,US,100,US,,130050.0,114750.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,,158950.0,140250.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,,108800.0,96000.0,120K-200K,0.0,
2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,,178500.0,157500.0,200K+,0.0,
2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,,115600.0,102000.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,,148750.0,131250.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,,152150.0,134250.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,,92650.0,81750.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,,208250.0,183750.0,200K+,0.0,
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,,153000.0,135000.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,,120700.0,106500.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,,63750.0,56250.0,50K-80K,1.0,
2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,,168980.0,149100.0,120K-200K,0.0,
2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,,89420.0,78900.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,,106250.0,93750.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,,95200.0,84000.0,80K-120K,1.0,
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,,178500.0,157500.0,200K+,0.0,
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,,131750.0,116250.0,120K-200K,0.0,
2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,,97750.0,86250.0,80K-120K,1.0,
2023,SE,FT,Data Manager,86000,USD,86000,US,100,US,,73100.0,64500.0,80K-120K,1.0,
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,,140250.0,123750.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,,118150.0,104250.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,,90100.0,79500.0,80K-120K,0.0,
2023,EN,FT,Data Analyst,55000,CAD,40663,CA,0,CA,,34563.549999999996,30497.25,50K-80K,0.0,
2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,,233750.0,206250.0,200K+,0.0,
2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,,42500.0,37500.0,30K-50K,0.5,
2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,,238595.0,210525.0,200K+,1.0,
2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,,127882.5,112837.5,120K-200K,1.0,
2023,EN,FT,Data Scientist,70000,CAD,51753,CA,100,CA,,43990.049999999996,38814.75,50K-80K,1.0,
2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,,212925.0,187875.0,200K+,0.0,
2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,,135575.0,119625.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,,97750.0,86250.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,,110500.84999999999,97500.75,120K-200K,1.0,
2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,,61120.95,53930.25,50K-80K,1.0,
2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,,79830.3,70438.5,80K-120K,1.0,
2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,,44167.7,38971.5,50K-80K,1.0,
2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,,148750.0,131250.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,,114750.0,101250.0,120K-200K,1.0,
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,,72250.0,63750.0,80K-120K,0.0,
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,,55250.0,48750.0,50K-80K,0.0,
2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,,218450.0,192750.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,,124950.0,110250.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,,188700.0,166500.0,200K+,1.0,
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,,148750.0,131250.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,,172550.0,152250.0,200K+,1.0,
2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,,113220.0,99900.0,120K-200K,1.0,
2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,,181611.0,160245.0,200K+,0.0,
2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,,111146.0,98070.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,,187850.0,165750.0,200K+,0.0,
2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,,124950.0,110250.0,120K-200K,0.0,
2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,,68000.0,60000.0,50K-80K,0.0,
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,,158015.0,139425.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,,109905.0,96975.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,,202300.0,178500.0,200K+,1.0,
2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,,132600.0,117000.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,,258400.0,228000.0,200K+,1.0,
2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,,169150.0,149250.0,120K-200K,1.0,
2023,MI,FT,Big Data Engineer,45000,EUR,48289,ES,100,ES,,41045.65,36216.75,30K-50K,1.0,
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,,93500.0,82500.0,80K-120K,1.0,
2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,,76500.0,67500.0,80K-120K,0.0,
2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,,63750.0,56250.0,50K-80K,0.0,
2023,MI,FT,Research Scientist,161200,GBP,195895,GB,0,GB,,166510.75,146921.25,120K-200K,0.0,
2023,MI,FT,Research Scientist,84570,GBP,102772,GB,0,GB,,87356.2,77079.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,,204000.0,180000.0,200K+,0.0,
2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,,156060.0,137700.0,120K-200K,0.0,
2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,,68000.0,60000.0,50K-80K,0.0,
2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,,212500.0,187500.0,200K+,0.0,
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,,102000.0,90000.0,80K-120K,1.0,
2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,,245714.6,216807.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,,172000.05,151764.75,200K+,0.0,
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,,131750.0,116250.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,,90100.0,79500.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,,134087.5,118312.5,120K-200K,1.0,
2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,,88952.5,78487.5,80K-120K,1.0,
2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,,57800.0,51000.0,50K-80K,0.0,
2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,,51000.0,45000.0,50K-80K,1.0,
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,,41045.65,36216.75,30K-50K,0.0,
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,,32836.35,28973.25,30K-50K,0.0,
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,,72250.0,63750.0,80K-120K,0.0,
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,,55250.0,48750.0,50K-80K,0.0,
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,,106250.0,93750.0,120K-200K,0.0,
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,,76500.0,67500.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,,89250.0,78750.0,80K-120K,1.0,
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,,76500.0,67500.0,80K-120K,1.0,
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,,152847.0,134865.0,120K-200K,0.0,
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,,122281.0,107895.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,,89675.0,79125.0,80K-120K,0.0,
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,,131750.0,116250.0,120K-200K,0.0,
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,,106250.0,93750.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,,204850.0,180750.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,,153850.0,135750.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,,214200.0,189000.0,200K+,0.0,
2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,,130900.0,115500.0,120K-200K,0.0,
2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,,153000.0,135000.0,120K-200K,0.0,
2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,,131750.0,116250.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,,163000.25,143823.75,120K-200K,0.0,
2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,,114100.59999999999,100677.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,,148750.0,131250.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,,123250.0,108750.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,,201450.0,177750.0,200K+,1.0,
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,,123250.0,108750.0,120K-200K,1.0,
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,,131750.0,116250.0,120K-200K,0.0,
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,,106250.0,93750.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,,68000.0,60000.0,50K-80K,0.0,
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,,59500.0,52500.0,50K-80K,0.0,
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,,124100.0,109500.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,,63750.0,56250.0,50K-80K,0.0,
2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,,54570.0,48150.0,50K-80K,1.0,
2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,,47685.0,42075.0,50K-80K,1.0,
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,,144500.0,127500.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,,177182.5,156337.5,200K+,1.0,
2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,,144967.5,127912.5,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,,106250.0,93750.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,,144500.0,127500.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,,145562.5,128437.5,120K-200K,0.0,
2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,,96687.5,85312.5,80K-120K,0.0,
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,,188870.0,166650.0,200K+,0.0,
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,,115600.0,102000.0,120K-200K,0.0,
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,,221000.0,195000.0,200K+,0.0,
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,,115600.0,102000.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,,130560.0,115200.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,,85425.0,75375.0,80K-120K,0.0,
2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,,174250.0,153750.0,200K+,1.0,
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,,156400.0,138000.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,,97750.0,86250.0,80K-120K,1.0,
2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,,80750.0,71250.0,80K-120K,1.0,
2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,,155125.0,136875.0,120K-200K,0.0,
2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,,103275.0,91125.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,,172635.0,152325.0,200K+,0.0,
2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,,97325.0,85875.0,80K-120K,0.0,
2023,MI,FT,Data Analyst,60000,GBP,72914,GB,0,GB,,61976.9,54685.5,50K-80K,0.0,
2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,,46482.25,41013.75,30K-50K,0.0,
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,,214200.0,189000.0,200K+,0.0,
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,,109650.0,96750.0,120K-200K,0.0,
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,,78795.0,69525.0,80K-120K,1.0,
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,,52530.0,46350.0,50K-80K,1.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,,110500.0,97500.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,,219300.0,193500.0,200K+,0.0,
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,,161500.0,142500.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,,144500.0,127500.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,,142375.0,125625.0,120K-200K,0.0,
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,,90525.0,79875.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,,165750.0,146250.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,,124100.0,109500.0,120K-200K,0.0,
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,,63750.0,56250.0,50K-80K,0.0,
2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,,50904.799999999996,44916.0,50K-80K,1.0,
2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,,243100.0,214500.0,200K+,1.0,
2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,,175950.0,155250.0,200K+,1.0,
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,,68000.0,60000.0,50K-80K,1.0,
2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,,189762.5,167437.5,200K+,0.0,
2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,,151810.0,133950.0,120K-200K,0.0,
2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,,300220.0,264900.0,200K+,0.0,
2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,,211905.0,186975.0,200K+,0.0,
2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,,195500.0,172500.0,200K+,0.0,
2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,,187000.0,165000.0,200K+,0.0,
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,,252705.0,222975.0,200K+,1.0,
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,,168470.0,148650.0,120K-200K,1.0,
2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,,178500.0,157500.0,200K+,1.0,
2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,,129030.0,113850.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,,144500.0,127500.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,,269509.5,237802.5,200K+,0.0,
2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,,145120.5,128047.5,120K-200K,0.0,
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,,108800.0,96000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,,69275.0,61125.0,80K-120K,0.0,
2023,EN,FT,Business Data Analyst,20000,EUR,21461,ES,0,ES,,18241.85,16095.75,0-30K,0.0,
2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,,91800.0,81000.0,80K-120K,0.0,
2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,,51000.0,45000.0,50K-80K,0.0,
2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,,113900.0,100500.0,120K-200K,1.0,
2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,,105400.0,93000.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,,145562.5,128437.5,120K-200K,0.0,
2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,,96687.5,85312.5,80K-120K,0.0,
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,,140250.0,123750.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,,112455.0,99225.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,,191250.0,168750.0,200K+,0.0,
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,,195500.0,172500.0,200K+,0.0,
2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,,105825.0,93375.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,,210375.0,185625.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,,146370.0,129150.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,,126395.0,111525.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,,106760.0,94200.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,,97750.0,86250.0,80K-120K,0.0,
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
